humidity,weathersit,holiday,season,atemp,temperature,hr,total,day,month,year
68,1,0,1,0.4848,0.5,10,138,8,3,2012
45,1,0,1,0.0303,0.04,3,1,24,1,2011
56,2,0,1,0.2879,0.34,6,80,21,12,2012
66,1,0,3,0.697,0.74,17,556,22,7,2012
45,1,0,4,0.303,0.32,10,167,13,12,2012
69,1,0,3,0.6061,0.64,2,15,16,8,2012
51,1,0,3,0.6667,0.74,16,680,22,9,2012
56,1,0,1,0.6212,0.64,15,286,19,3,2012
60,1,0,4,0.2576,0.26,12,228,18,12,2011
78,1,0,2,0.5909,0.64,7,34,12,6,2011
50,1,0,4,0.3485,0.36,12,273,14,12,2012
52,1,0,1,0.2273,0.24,11,152,23,12,2012
40,1,0,1,0.3636,0.36,18,235,14,3,2011
40,2,0,1,0.197,0.2,20,123,4,1,2012
62,1,0,2,0.6818,0.72,18,385,28,5,2011
49,1,0,3,0.7727,0.82,15,285,24,7,2012
94,3,0,4,0.4545,0.46,5,13,16,11,2011
73,1,0,2,0.6061,0.64,3,29,10,6,2012
64,1,0,4,0.5152,0.54,18,538,6,10,2011
87,2,0,1,0.197,0.24,2,2,27,12,2012
40,1,0,1,0.197,0.2,19,106,3,3,2011
45,2,0,3,0.5152,0.54,14,225,16,9,2011
62,1,0,4,0.3485,0.36,19,257,15,12,2012
76,2,1,4,0.4091,0.4,21,151,8,10,2012
36,2,0,2,0.2879,0.3,19,135,25,3,2011
40,1,0,3,0.6515,0.74,14,196,31,8,2011
68,1,0,4,0.5303,0.56,10,365,9,10,2011
87,1,0,4,0.2727,0.26,6,103,30,11,2011
82,1,0,4,0.4091,0.4,6,112,4,10,2011
82,1,0,4,0.4697,0.48,20,129,24,10,2011
78,1,0,4,0.5758,0.6,7,558,27,9,2012
63,2,0,4,0.4848,0.5,20,306,4,12,2012
82,2,0,2,0.4545,0.46,23,91,21,4,2012
70,2,0,3,0.697,0.74,15,132,25,8,2011
70,1,0,1,0.303,0.26,4,7,18,2,2012
57,2,0,4,0.4242,0.42,9,222,21,10,2011
55,1,0,3,0.7576,0.8,16,470,7,9,2012
75,2,0,1,0.2424,0.24,4,3,29,12,2012
24,1,0,2,0.6212,0.66,15,308,17,4,2012
0,3,0,1,0.4242,0.42,12,34,10,3,2011
50,1,0,1,0.1212,0.14,8,154,3,1,2011
39,1,0,2,0.3182,0.32,13,138,25,3,2011
56,2,0,4,0.2727,0.28,23,79,12,12,2012
53,1,0,4,0.303,0.32,23,128,16,11,2012
61,2,0,2,0.2727,0.3,18,214,24,3,2011
83,3,0,3,0.6364,0.68,22,166,2,9,2012
53,1,0,2,0.6212,0.64,22,321,15,6,2012
72,2,0,2,0.5,0.52,4,8,1,5,2012
83,2,0,2,0.5,0.52,11,192,21,3,2012
68,2,0,2,0.5152,0.54,10,147,12,5,2011
53,1,0,2,0.5455,0.58,3,2,14,6,2011
36,1,0,3,0.7121,0.8,15,271,12,7,2012
100,3,0,3,0.5152,0.62,19,52,8,9,2011
81,2,0,4,0.3788,0.36,5,41,17,10,2012
75,1,0,1,0.2576,0.24,5,10,28,1,2012
94,1,0,3,0.5606,0.64,20,210,9,9,2011
61,2,0,3,0.6212,0.66,4,11,13,7,2012
54,1,0,1,0.4394,0.44,23,85,23,2,2012
37,1,0,2,0.5303,0.56,12,223,29,4,2011
47,1,0,3,0.6212,0.64,14,298,20,9,2012
24,2,0,2,0.6364,0.7,20,173,4,4,2011
82,1,0,2,0.4545,0.46,1,25,20,4,2012
81,3,0,1,0.3636,0.34,16,118,16,2,2012
45,1,0,3,0.6818,0.76,17,514,1,8,2011
37,1,0,2,0.8182,0.9,18,459,8,6,2011
38,2,0,2,0.4242,0.42,11,268,5,4,2012
73,1,0,4,0.5303,0.56,5,36,26,9,2012
83,2,0,4,0.5303,0.56,23,57,11,10,2011
68,1,0,2,0.5,0.52,1,27,6,6,2012
65,2,0,3,0.6515,0.7,13,626,22,7,2012
62,2,0,4,0.3788,0.36,7,268,20,12,2011
87,2,0,1,0.2879,0.3,3,2,5,3,2011
46,1,0,2,0.5303,0.56,21,194,28,4,2011
49,1,0,2,0.6212,0.6,15,358,8,5,2011
60,1,0,2,0.5303,0.56,9,332,2,6,2012
77,2,1,4,0.5152,0.54,23,63,12,11,2012
57,1,0,3,0.6818,0.74,13,350,11,9,2011
48,2,0,3,0.6667,0.72,0,191,14,7,2012
65,1,0,3,0.6515,0.7,20,305,27,6,2011
69,1,0,4,0.2273,0.2,8,679,29,11,2012
31,1,0,1,0.3182,0.32,23,85,28,1,2012
75,1,0,4,0.2727,0.26,4,10,7,12,2012
57,2,0,1,0.0606,0.1,2,27,12,2,2012
62,1,0,2,0.4394,0.44,18,321,13,4,2011
88,1,0,3,0.5455,0.6,3,8,14,9,2011
70,2,0,4,0.2273,0.24,1,28,7,12,2012
70,2,0,4,0.3333,0.3,7,350,20,12,2012
87,3,0,1,0.197,0.22,13,15,26,12,2012
83,2,0,2,0.5152,0.54,3,28,6,5,2012
78,3,0,3,0.5909,0.62,21,190,19,8,2012
87,2,0,1,0.4091,0.4,21,34,1,1,2011
69,1,0,2,0.6061,0.64,0,61,31,5,2012
69,1,0,3,0.6212,0.66,8,133,20,8,2011
62,1,0,4,0.4394,0.44,10,135,1,11,2011
65,1,0,2,0.6061,0.64,10,305,22,5,2011
46,2,0,4,0.3333,0.36,18,297,3,11,2012
57,1,0,3,0.6667,0.72,9,184,17,7,2011
49,1,0,1,0.2879,0.32,23,86,27,1,2012
45,1,0,4,0.4848,0.5,17,501,10,11,2012
83,3,0,2,0.5,0.52,5,11,6,5,2012
71,2,0,2,0.4091,0.4,20,208,31,3,2012
93,3,0,1,0.1818,0.16,18,95,11,1,2011
88,1,0,2,0.5455,0.58,2,8,6,6,2011
73,1,0,2,0.6061,0.64,1,116,10,6,2012
62,1,0,4,0.4394,0.44,8,457,6,10,2011
77,1,0,3,0.4545,0.46,6,211,11,9,2012
47,2,0,1,0.2273,0.22,0,14,5,1,2012
65,3,0,4,0.2727,0.28,23,40,7,11,2012
75,1,0,4,0.2273,0.22,4,8,3,12,2011
83,2,0,2,0.5606,0.6,8,622,9,5,2012
48,1,0,3,0.6818,0.76,11,516,23,6,2012
51,1,1,2,0.6364,0.68,21,271,16,4,2012
45,1,0,1,0.2879,0.32,11,256,4,3,2012
73,1,0,3,0.6061,0.64,8,740,22,8,2012
52,1,0,2,0.5152,0.54,9,346,17,5,2012
51,1,1,1,0.197,0.2,17,71,17,1,2011
93,3,0,2,0.303,0.34,8,79,4,5,2011
56,1,0,4,0.3333,0.34,17,622,14,12,2012
59,2,0,2,0.4545,0.46,13,143,4,5,2011
94,2,0,2,0.4091,0.4,12,360,25,3,2012
82,1,0,4,0.4545,0.46,1,14,18,10,2012
49,1,0,4,0.3636,0.34,22,88,21,11,2012
88,2,0,4,0.5,0.52,2,19,26,10,2012
56,1,0,1,0.2273,0.26,19,152,20,1,2011
74,1,0,3,0.6667,0.7,23,152,30,8,2012
88,3,0,3,0.5606,0.62,2,43,18,8,2012
88,3,0,4,0.5,0.52,12,75,14,10,2011
42,2,0,2,0.4848,0.5,4,7,18,4,2012
83,1,0,4,0.5,0.52,2,15,30,9,2011
63,1,0,3,0.7879,0.8,21,153,24,7,2011
36,2,0,2,0.6212,0.66,17,576,12,5,2012
62,1,0,3,0.7121,0.76,18,877,24,7,2012
94,3,0,4,0.5455,0.62,4,8,27,9,2011
65,2,0,3,0.6212,0.66,16,356,19,8,2012
73,1,1,4,0.5152,0.54,19,353,12,11,2012
88,3,0,4,0.5606,0.62,17,715,2,10,2012
43,1,0,3,0.7424,0.82,18,363,10,7,2011
33,1,0,2,0.4394,0.44,21,208,27,4,2012
40,1,0,4,0.4091,0.4,15,217,13,11,2012
62,1,0,4,0.4091,0.4,3,20,22,10,2011
46,1,0,2,0.7273,0.8,18,478,26,5,2011
31,1,1,4,0.4848,0.5,15,149,24,11,2011
88,2,0,2,0.4848,0.5,3,4,13,5,2011
75,3,0,1,0.2576,0.24,22,55,19,2,2012
35,1,0,3,0.6515,0.74,19,371,11,8,2011
53,2,0,4,0.303,0.32,17,561,12,12,2012
94,1,0,3,0.5455,0.58,6,6,10,9,2011
40,1,0,4,0.3939,0.38,17,638,2,11,2012
55,1,0,4,0.4697,0.48,18,462,8,11,2011
67,1,0,4,0.4242,0.42,5,52,16,10,2012
25,2,0,1,0.3939,0.38,13,98,8,3,2011
76,1,0,2,0.3939,0.38,0,21,14,4,2011
37,1,0,1,0.2121,0.22,20,165,18,1,2012
61,1,0,2,0.6515,0.7,12,186,26,4,2011
76,1,0,1,0.3182,0.32,1,12,28,12,2011
50,2,0,1,0.1212,0.14,9,94,10,1,2011
87,2,1,1,0.2576,0.26,1,13,25,12,2012
51,2,0,4,0.6667,0.72,11,294,27,9,2012
49,1,0,2,0.5455,0.58,23,86,4,6,2012
77,2,0,2,0.5,0.52,10,168,3,5,2012
52,1,0,3,0.7121,0.78,18,834,27,8,2012
72,1,0,4,0.4545,0.46,11,333,23,10,2011
65,1,0,3,0.6212,0.66,8,127,16,7,2011
83,1,0,3,0.5455,0.58,4,8,22,8,2012
81,1,1,4,0.3485,0.34,3,10,8,10,2012
80,1,0,1,0.2424,0.22,7,4,25,12,2011
55,1,0,4,0.4697,0.48,19,341,6,10,2012
41,1,0,1,0.4242,0.42,14,134,15,2,2012
35,1,0,2,0.5303,0.56,22,234,11,5,2012
76,3,0,2,0.303,0.34,15,136,2,4,2011
70,1,1,1,0.303,0.26,21,49,26,12,2011
45,1,1,4,0.2576,0.28,6,46,11,11,2011
57,1,0,3,0.6818,0.74,12,409,20,8,2011
83,1,0,3,0.6061,0.66,20,165,18,8,2011
63,1,0,1,0.4545,0.46,3,3,8,3,2012
59,1,0,1,0.4848,0.5,22,76,17,2,2011
43,1,1,1,0.3182,0.36,12,100,26,12,2011
54,1,0,3,0.6667,0.72,2,11,10,8,2011
93,3,0,1,0.197,0.24,1,5,27,12,2012
50,1,0,1,0.6212,0.64,17,648,17,3,2012
57,2,0,3,0.6515,0.7,21,336,9,8,2012
93,2,0,2,0.2879,0.3,23,35,8,4,2011
37,1,0,4,0.5152,0.54,18,853,24,9,2012
41,2,0,1,0.6212,0.66,13,273,15,3,2012
57,2,0,4,0.4091,0.4,18,584,31,10,2012
76,2,0,2,0.4091,0.4,7,136,22,3,2011
78,1,0,3,0.5758,0.6,8,408,12,9,2011
78,1,0,3,0.5909,0.64,5,16,5,8,2011
71,2,0,2,0.3333,0.36,10,73,8,4,2011
76,1,0,1,0.4091,0.4,4,1,23,2,2012
36,1,0,4,0.4545,0.46,15,356,9,11,2012
43,1,0,3,0.697,0.78,20,395,2,7,2012
26,1,0,2,0.5303,0.56,13,228,25,4,2012
61,1,0,3,0.6212,0.66,20,404,14,9,2012
61,2,0,4,0.6061,0.62,15,448,26,10,2012
33,1,0,3,0.6667,0.76,10,170,1,7,2011
62,1,0,3,0.6818,0.72,21,230,17,8,2011
70,1,0,1,0.2576,0.24,4,1,8,2,2012
52,2,0,3,0.697,0.76,4,7,3,8,2011
73,2,0,2,0.6061,0.64,14,222,22,5,2012
64,1,0,1,0.2273,0.16,1,4,6,1,2011
83,1,0,2,0.6061,0.66,5,26,31,5,2011
34,1,0,3,0.6212,0.66,20,268,22,8,2011
55,3,0,4,0.4697,0.48,6,124,5,12,2012
70,1,0,1,0.2576,0.24,2,44,4,2,2012
41,1,0,1,0.2576,0.28,11,227,26,2,2012
81,1,0,4,0.3636,0.36,21,88,6,11,2011
59,1,0,2,0.7727,0.8,19,514,19,6,2012
50,1,0,1,0.1364,0.12,23,15,13,1,2011
56,1,0,3,0.8485,0.86,15,146,11,7,2011
38,1,0,2,0.6212,0.6,15,378,7,5,2011
53,2,0,4,0.303,0.32,15,198,7,11,2012
43,1,0,3,0.6667,0.74,12,260,31,8,2011
93,2,0,1,0.197,0.18,8,471,10,1,2012
69,1,0,1,0.2576,0.2,5,15,21,2,2012
19,1,0,3,0.8636,1.0,16,294,7,7,2012
87,1,0,1,0.3485,0.36,6,91,23,2,2012
81,1,0,1,0.3333,0.32,9,230,12,1,2012
73,1,0,3,0.5455,0.58,23,170,13,9,2012
62,2,0,4,0.3939,0.38,22,106,19,11,2011
70,1,1,3,0.697,0.74,17,498,3,9,2012
60,1,0,2,0.5455,0.58,19,221,21,3,2011
62,1,0,2,0.3939,0.38,5,20,30,4,2012
94,2,0,1,0.5,0.52,6,100,20,3,2012
87,2,0,4,0.4091,0.4,1,11,10,11,2011
62,1,0,3,0.7424,0.78,0,102,6,7,2012
52,2,0,4,0.2576,0.28,1,23,13,12,2012
52,2,1,3,0.7121,0.78,12,447,4,7,2011
84,1,0,3,0.6667,0.7,15,68,21,8,2011
40,1,0,1,0.4091,0.4,18,222,16,2,2011
23,1,0,2,0.6061,0.6,20,402,17,4,2012
44,1,0,2,0.2121,0.22,4,6,26,3,2011
70,2,0,1,0.3182,0.32,0,23,24,12,2011
89,2,0,3,0.5909,0.66,12,421,13,8,2011
66,3,0,2,0.6818,0.72,14,254,1,6,2012
75,1,0,4,0.4697,0.48,22,79,24,10,2011
83,1,0,3,0.5606,0.6,0,207,15,9,2012
77,2,0,2,0.4697,0.48,16,99,12,4,2011
61,1,0,3,0.6364,0.68,10,138,1,9,2011
34,1,0,3,0.6515,0.72,15,601,23,8,2011
45,1,1,1,0.3182,0.3,22,62,20,2,2012
31,1,0,2,0.6667,0.76,14,373,8,6,2012
88,2,0,1,0.4394,0.44,19,233,24,2,2012
45,1,1,1,0.303,0.32,6,4,26,12,2011
69,3,0,4,0.6061,0.62,16,565,19,10,2012
55,1,0,1,0.1818,0.18,0,34,31,12,2012
66,2,0,3,0.7273,0.76,11,214,7,8,2012
70,1,0,4,0.2424,0.24,3,9,3,12,2011
66,2,0,4,0.3333,0.34,5,34,20,11,2012
69,1,0,3,0.6061,0.62,2,13,1,7,2011
55,1,0,4,0.4545,0.46,14,320,6,11,2011
76,3,1,4,0.4091,0.4,22,107,8,10,2012
46,1,0,3,0.697,0.78,11,172,5,7,2011
80,2,0,1,0.1212,0.12,6,7,22,2,2011
60,1,0,4,0.5152,0.54,18,486,24,10,2011
89,2,0,3,0.5758,0.64,7,421,31,8,2012
35,1,0,2,0.4242,0.42,22,158,12,4,2012
69,1,0,3,0.6061,0.64,3,6,13,8,2012
40,1,0,1,0.1818,0.2,11,51,3,1,2011
39,1,0,3,0.7424,0.84,19,382,1,7,2012
48,1,0,1,0.2273,0.26,8,93,25,2,2012
79,1,0,2,0.6667,0.7,1,77,11,6,2011
48,2,0,2,0.6667,0.72,15,274,16,5,2012
33,1,0,3,0.6818,0.78,10,114,27,7,2011
94,3,1,3,0.5909,0.66,19,175,5,9,2011
63,1,0,2,0.4545,0.46,21,145,14,4,2011
60,1,0,3,0.5455,0.58,9,296,16,9,2012
28,1,0,3,0.7424,0.86,11,309,31,8,2012
83,3,0,3,0.5758,0.62,20,58,19,8,2011
88,2,0,2,0.4848,0.5,6,11,14,5,2011
56,2,0,1,0.2273,0.26,18,243,21,12,2012
37,1,0,3,0.8182,0.9,18,284,22,7,2011
65,1,0,1,0.2879,0.26,1,20,30,12,2011
94,2,0,3,0.5455,0.62,1,83,10,9,2011
64,1,1,2,0.6061,0.6,2,14,16,4,2012
28,1,0,3,0.6667,0.76,11,156,12,8,2011
78,2,0,2,0.5758,0.6,6,161,19,6,2012
52,1,0,4,0.5303,0.56,11,494,14,10,2012
75,1,0,4,0.2576,0.22,7,199,9,12,2011
94,3,0,1,0.3939,0.38,3,4,23,12,2011
53,1,1,4,0.3182,0.34,0,66,11,11,2011
34,1,0,1,0.3333,0.36,21,141,9,3,2012
87,3,0,2,0.3333,0.34,7,113,8,4,2011
72,1,0,1,0.4394,0.44,4,2,8,3,2012
52,1,0,4,0.5152,0.54,1,142,23,9,2012
59,2,0,3,0.7727,0.8,10,144,9,8,2011
36,1,0,3,0.7424,0.84,10,254,31,7,2011
40,2,0,3,0.8788,0.92,12,226,29,6,2012
82,2,0,2,0.3939,0.38,19,130,9,4,2011
38,1,0,2,0.4242,0.42,22,158,27,4,2012
66,1,0,3,0.697,0.74,21,195,28,6,2011
56,2,0,4,0.2576,0.28,10,178,7,11,2012
26,1,0,1,0.4394,0.44,18,470,9,3,2012
79,1,0,3,0.6364,0.68,0,40,22,8,2011
56,1,0,4,0.2273,0.26,23,84,13,11,2012
75,1,0,1,0.2273,0.24,7,257,25,1,2012
82,2,0,2,0.3939,0.38,17,257,9,4,2011
84,2,0,3,0.6667,0.7,5,38,6,9,2012
55,1,0,2,0.6818,0.74,17,798,24,5,2012
81,1,0,4,0.3788,0.36,21,127,1,11,2011
78,1,0,4,0.5758,0.6,2,16,27,9,2012
48,1,0,2,0.6667,0.74,16,235,11,4,2011
39,1,0,4,0.5,0.52,14,272,25,11,2011
50,1,0,2,0.4242,0.42,8,440,5,5,2011
66,2,0,4,0.4091,0.4,3,37,20,11,2011
32,1,0,1,0.5455,0.58,16,361,1,3,2012
61,1,0,2,0.6212,0.66,15,369,24,4,2011
65,1,0,3,0.6364,0.68,0,56,18,8,2011
43,1,0,4,0.5455,0.58,14,195,6,10,2011
56,1,1,4,0.2879,0.32,2,11,11,11,2011
62,1,0,3,0.6818,0.72,3,3,9,8,2011
45,2,0,2,0.5152,0.54,10,167,4,4,2012
59,1,0,1,0.197,0.2,6,64,10,2,2012
26,1,0,1,0.303,0.32,12,288,29,1,2012
56,2,0,2,0.3485,0.32,4,1,30,3,2011
70,2,1,3,0.697,0.74,11,459,3,9,2012
82,1,0,3,0.4697,0.48,6,164,17,9,2012
94,3,0,3,0.5606,0.64,4,3,14,8,2011
55,1,0,2,0.5,0.52,19,346,1,4,2012
73,3,0,3,0.5909,0.62,19,165,19,8,2011
65,2,0,4,0.2576,0.26,6,136,28,11,2012
51,1,0,3,0.9848,0.94,13,123,22,7,2011
56,1,0,4,0.5152,0.54,12,390,10,10,2012
40,2,0,2,0.3939,0.38,10,291,28,4,2012
93,3,0,4,0.3333,0.36,0,47,2,10,2011
50,1,0,3,0.6212,0.62,18,481,16,9,2012
94,2,0,4,0.4697,0.48,0,16,23,11,2011
45,1,0,3,0.6515,0.72,17,608,31,8,2011
88,3,0,3,0.5455,0.6,22,39,14,8,2011
82,2,0,4,0.4242,0.42,20,154,2,12,2012
94,2,0,4,0.4394,0.44,4,4,18,10,2011
69,1,0,4,0.2727,0.22,4,10,26,11,2012
49,1,0,2,0.6212,0.6,14,366,8,5,2011
51,1,0,3,0.6667,0.74,13,707,22,9,2012
35,1,0,2,0.5455,0.58,12,678,14,4,2012
63,2,0,2,0.4697,0.48,10,264,1,5,2011
59,1,0,4,0.4545,0.46,18,425,7,11,2011
44,1,0,1,0.2121,0.26,18,82,22,12,2012
41,1,0,2,0.4545,0.46,3,13,11,5,2012
70,1,0,3,0.697,0.74,22,179,4,9,2012
42,1,0,1,0.0758,0.1,0,25,9,1,2011
59,1,0,3,0.8333,0.84,22,220,7,7,2012
62,1,0,1,0.4091,0.4,12,207,22,2,2012
35,1,0,1,0.2121,0.24,18,167,3,3,2011
88,1,0,2,0.4545,0.46,5,5,21,5,2011
57,1,0,3,0.6515,0.7,8,441,16,8,2011
56,1,0,2,0.5303,0.56,1,29,8,6,2012
82,3,0,2,0.4091,0.4,9,79,22,4,2012
61,1,0,3,0.6667,0.72,7,335,2,8,2011
61,1,0,2,0.6515,0.7,19,522,3,5,2012
51,2,0,1,0.2121,0.2,10,54,11,1,2011
66,1,0,3,0.6818,0.72,8,92,10,7,2011
42,1,0,2,0.3636,0.34,21,83,29,3,2011
28,1,0,3,0.6515,0.72,18,609,22,8,2011
64,1,0,1,0.2121,0.2,3,2,24,2,2011
69,2,0,2,0.6212,0.66,20,398,24,5,2012
88,3,0,2,0.5606,0.62,22,141,24,5,2011
35,1,0,4,0.6212,0.6,13,394,15,10,2011
61,1,0,2,0.3333,0.34,3,7,30,3,2012
41,1,0,4,0.6364,0.68,15,346,23,10,2012
40,1,0,3,0.6515,0.74,13,331,21,8,2012
23,1,0,2,0.6061,0.64,19,503,11,5,2012
43,1,0,1,0.3939,0.38,19,338,7,2,2012
72,2,0,2,0.4394,0.44,18,341,31,3,2012
81,1,0,1,0.3333,0.36,9,242,23,2,2012
56,1,0,3,0.6212,0.62,22,191,23,8,2011
100,2,0,2,0.4848,0.5,6,66,25,4,2011
57,1,0,2,0.6515,0.7,10,170,17,6,2011
42,1,0,1,0.0606,0.1,1,12,9,1,2011
55,2,0,2,0.2121,0.22,10,86,27,3,2011
45,1,0,1,0.1515,0.06,6,43,9,2,2011
69,2,0,4,0.6212,0.66,18,899,27,9,2012
61,1,0,3,0.6212,0.66,8,351,22,8,2011
62,2,1,3,0.6818,0.74,22,326,4,7,2011
44,1,0,2,0.2273,0.22,2,5,28,3,2011
70,1,0,4,0.6515,0.7,17,591,28,9,2011
42,1,0,4,0.303,0.34,22,161,8,11,2012
82,3,0,4,0.4242,0.42,12,18,29,11,2011
73,2,0,2,0.5909,0.6,7,27,5,6,2011
100,2,0,3,0.5,0.6,7,311,22,9,2011
33,1,0,2,0.6515,0.74,18,645,19,5,2012
47,1,0,4,0.4091,0.4,17,572,18,12,2012
59,1,0,4,0.4848,0.5,5,49,5,12,2012
83,2,0,2,0.5152,0.54,2,93,6,5,2012
93,2,0,1,0.2727,0.22,23,20,18,1,2011
51,1,0,3,0.6667,0.72,13,260,25,6,2012
57,2,0,3,0.6667,0.72,13,164,27,6,2011
66,2,0,4,0.3333,0.36,9,278,19,11,2012
56,1,0,3,0.6364,0.68,8,132,2,7,2011
33,1,0,3,0.697,0.8,16,327,24,6,2011
77,2,0,4,0.4545,0.46,8,784,1,10,2012
49,1,0,3,0.7424,0.8,19,452,31,8,2012
56,1,0,2,0.6212,0.62,21,246,17,6,2012
43,1,0,4,0.6212,0.62,12,302,25,9,2012
70,1,0,2,0.2727,0.26,6,12,2,4,2011
88,1,0,3,0.5606,0.62,4,8,26,8,2011
50,1,0,4,0.4242,0.42,2,11,11,10,2012
87,1,0,4,0.2879,0.24,2,3,31,10,2011
50,1,0,1,0.1364,0.14,8,202,13,1,2011
38,1,0,2,0.6212,0.64,16,644,2,6,2012
62,1,0,4,0.4091,0.4,2,31,22,10,2011
87,2,0,4,0.3485,0.36,0,21,1,11,2011
56,2,0,1,0.2727,0.3,12,163,21,2,2012
82,1,0,4,0.4091,0.4,8,42,27,11,2011
73,2,0,2,0.6061,0.64,22,130,20,6,2011
69,1,0,4,0.2273,0.22,8,588,6,11,2012
89,2,0,2,0.5758,0.64,7,402,1,6,2012
44,2,0,2,0.2576,0.26,12,163,27,3,2011
57,1,0,3,0.7121,0.76,22,288,18,7,2012
37,1,0,4,0.5152,0.54,16,591,21,10,2012
74,1,0,1,0.1515,0.18,21,69,21,1,2012
64,1,1,4,0.5303,0.56,12,419,12,11,2012
87,3,0,1,0.3939,0.38,9,228,2,2,2012
60,2,0,1,0.2273,0.22,6,88,9,1,2012
30,1,0,3,0.2424,0.86,15,383,17,8,2012
89,2,0,3,0.5909,0.66,2,19,20,7,2012
83,1,0,3,0.5758,0.62,4,10,11,8,2012
94,1,0,2,0.4242,0.42,1,7,20,4,2011
72,1,0,4,0.4394,0.44,20,144,23,10,2011
94,2,0,4,0.5455,0.58,21,85,19,10,2011
34,1,0,3,0.7273,0.84,15,402,9,7,2011
61,1,0,2,0.6515,0.7,18,733,15,5,2012
87,1,0,4,0.3939,0.38,5,21,24,10,2011
77,1,0,4,0.4394,0.44,5,50,23,10,2012
61,1,0,3,0.6212,0.66,6,112,22,8,2011
93,2,0,2,0.2879,0.3,21,54,8,4,2011
57,1,0,3,0.7121,0.76,18,812,30,7,2012
70,1,0,3,0.6515,0.7,2,69,1,9,2012
83,1,0,2,0.5606,0.6,7,50,28,5,2011
83,2,0,2,0.5,0.52,10,154,21,3,2012
54,1,0,2,0.6515,0.7,11,267,16,5,2012
63,1,0,4,0.4545,0.46,23,94,24,9,2012
46,1,0,4,0.3939,0.38,8,798,11,10,2012
40,1,0,1,0.3939,0.38,17,219,8,1,2012
51,1,0,1,0.2121,0.22,10,97,9,2,2012
73,1,0,3,0.6061,0.64,5,18,13,8,2011
74,1,0,3,0.697,0.72,2,4,23,6,2011
48,1,0,2,0.6818,0.76,19,424,7,6,2011
37,2,0,1,0.5303,0.56,16,401,7,1,2012
73,1,0,2,0.5909,0.62,8,692,24,5,2012
41,1,0,2,0.6212,0.62,11,522,12,5,2012
42,1,0,1,0.303,0.34,18,457,6,3,2012
71,2,0,2,0.303,0.34,1,7,21,3,2011
68,1,0,3,0.5455,0.58,9,299,17,9,2012
41,1,0,4,0.4394,0.44,12,232,5,12,2012
94,3,0,4,0.5152,0.54,19,109,12,10,2011
87,3,0,2,0.303,0.36,20,75,23,3,2011
48,2,0,3,0.5,0.52,16,358,16,9,2011
87,1,0,4,0.3182,0.3,4,7,5,12,2011
48,1,0,3,0.9545,0.94,12,115,22,7,2011
61,2,0,4,0.3636,0.34,18,509,30,11,2012
59,1,0,4,0.4545,0.46,3,25,1,10,2011
66,1,0,3,0.697,0.74,2,8,18,7,2012
45,1,0,4,0.5152,0.54,10,322,15,10,2011
25,1,0,1,0.3636,0.34,19,184,10,3,2012
88,3,0,1,0.4242,0.42,19,37,1,1,2011
100,3,0,2,0.303,0.3,22,24,22,4,2011
61,2,0,4,0.303,0.34,9,198,17,11,2011
83,1,0,4,0.5758,0.64,20,186,25,9,2011
40,1,0,1,0.3333,0.36,2,2,14,2,2011
70,1,0,3,0.6818,0.72,9,333,31,7,2012
81,1,0,4,0.303,0.26,2,69,15,12,2012
55,2,0,2,0.5,0.52,10,109,18,4,2011
82,2,0,2,0.4848,0.5,8,639,7,5,2012
50,1,0,1,0.4091,0.4,8,34,13,3,2011
68,2,0,2,0.5152,0.54,6,58,12,4,2011
40,1,0,3,0.6515,0.74,15,172,31,8,2011
49,2,0,1,0.303,0.3,12,222,28,12,2012
47,1,0,1,0.2121,0.22,9,87,26,2,2012
89,2,0,3,0.5758,0.64,6,118,7,7,2011
60,2,0,1,0.2121,0.24,22,44,27,12,2012
73,1,0,4,0.5152,0.54,0,46,24,10,2012
75,2,0,4,0.2576,0.24,7,48,15,12,2012
84,3,0,3,0.6667,0.7,18,492,3,8,2011
56,1,0,1,0.2576,0.26,21,19,24,12,2011
63,1,0,1,0.1667,0.14,6,3,15,1,2011
56,2,0,3,0.7879,0.82,15,146,22,6,2011
60,1,0,1,0.2273,0.24,7,14,20,3,2011
87,3,0,1,0.2273,0.26,15,13,26,12,2012
39,1,0,2,0.5152,0.54,13,455,30,4,2011
89,1,0,4,0.5758,0.64,2,13,4,10,2012
93,2,0,4,0.3485,0.36,7,319,17,12,2012
61,1,0,2,0.6212,0.66,20,274,20,5,2012
54,1,0,4,0.3939,0.38,11,122,30,11,2011
73,1,0,3,0.5909,0.62,6,159,13,8,2012
87,2,0,2,0.303,0.3,19,130,31,3,2011
46,1,0,1,0.3636,0.34,17,121,6,2,2011
27,1,0,2,0.6061,0.62,17,522,29,4,2012
69,2,0,1,0.2273,0.22,0,17,26,1,2011
54,1,0,4,0.4394,0.44,23,66,21,10,2012
43,1,0,2,0.5303,0.56,0,44,21,4,2011
40,1,0,3,0.6818,0.76,15,577,12,8,2012
70,2,0,2,0.2879,0.3,15,90,24,3,2011
65,1,0,2,0.6515,0.7,21,255,25,5,2012
74,1,0,3,0.6212,0.66,8,447,27,6,2011
94,1,0,1,0.4394,0.44,5,31,19,3,2012
44,1,0,2,0.6212,0.64,13,209,14,6,2011
72,3,0,2,0.4394,0.44,14,51,18,4,2012
73,1,0,3,0.5303,0.56,4,7,24,8,2011
77,1,0,2,0.5,0.52,1,22,7,6,2012
